,Sector,author,correlation,performance_mean,count,correlation_threshold,performance_threshold,best_monthly_performance,filtered_count,month
694,Finance,Reliance Securities,0.18424187277582385,0.00848282145113666,10,0.0,0.0,0.008566314273968733,6.0,2017-11-01
695,Healthcare,CD Equisearch,0.0,0.0112503429982621,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
696,Healthcare,Chola Wealth Direct,0.0,-0.0031088082901554,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
697,Healthcare,ICICI Securities Limited,-0.24910810216052873,-0.016913652553360786,19,0.0,0.0,0.008566314273968733,6.0,2017-11-01
698,Healthcare,IDBI Capital,0.19643534680808974,-0.023320967537107464,8,0.0,0.0,0.008566314273968733,6.0,2017-11-01
699,Healthcare,Khambatta Securities,-1.0,0.02671584207151475,2,0.0,0.0,0.008566314273968733,6.0,2017-11-01
700,Healthcare,Motilal Oswal,-0.29793377752734895,-0.015898220855346385,20,0.0,0.0,0.008566314273968733,6.0,2017-11-01
701,Healthcare,Reliance Securities,0.18250184026720795,-0.0017954996181789508,6,0.0,0.0,0.008566314273968733,6.0,2017-11-01
702,Healthcare,Religare,0.0,-0.0036769826457562,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
703,Manufacturing,BP Wealth,0.0,0.0063333333333333,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
704,Manufacturing,Dolat Capital,0.0,0.1042458100558658,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
705,Manufacturing,JM Financial,0.0,-0.063983488132095,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
706,Manufacturing,Motilal Oswal,0.3543717926840777,0.005042475771393673,25,0.0,0.0,0.008566314273968733,6.0,2017-11-01
707,Manufacturing,Ventura,0.0,0.0711832061068702,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
708,Real Estate,HDFC Securities,0.0,-0.0148118811881188,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
709,Technology,Choice India,0.0,-0.0416153846153845,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
710,Technology,Dolat Capital,0.0,-0.0089731264020508,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
711,Technology,Emkay,-1.0,-0.01184749289597925,2,0.0,0.0,0.008566314273968733,6.0,2017-11-01
712,Technology,KRChoksey,0.0,-0.0032282728740123,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
713,Telecommunications,ICICI Securities Limited,0.0,-0.0025153374233128,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
714,Unknown,Axis Direct,0.636474697597728,0.006744392651282533,3,0.0,0.0,0.008566314273968733,6.0,2017-11-01
715,Unknown,Centrum Broking,1.0,-0.0634187978162068,2,0.0,0.0,0.008566314273968733,6.0,2017-11-01
716,Unknown,Religare,0.03277896238025668,0.0193465763098077,3,0.0,0.0,0.008566314273968733,6.0,2017-11-01
717,Utilities,Axis Direct,0.0,-0.0115738236884803,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
718,Utilities,HDFC Securities,0.0,-0.0380090376748041,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
719,Utilities,ICICI Securities Limited,0.0,0.021983854297606,1,0.0,0.0,0.008566314273968733,6.0,2017-11-01
720,Consumer Goods,Axis Direct,0.0,0.0023762508785434,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
721,Consumer Goods,Edelweiss,0.0,-0.0290617848970251,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
722,Consumer Goods,Emkay,0.0,0.0039115646258502,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
723,Consumer Goods,ICICI Securities Limited,0.44240320114945164,0.0382466265799708,3,0.0,0.0,0.016988818408184423,6.0,2017-12-01
724,Consumer Goods,Motilal Oswal,0.02845591237682569,0.02423364551099872,5,0.0,0.0,0.016988818408184423,6.0,2017-12-01
725,Finance,Axis Direct,0.5659571904543731,0.004053803397930517,6,0.0,0.0,0.016988818408184423,6.0,2017-12-01
726,Finance,Centrum Broking,0.0,0.0237961076676346,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
727,Finance,JM Financial,1.0,0.00599699836013385,2,0.0,0.0,0.016988818408184423,6.0,2017-12-01
728,Finance,KRChoksey,0.0,0.011081081081081,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
729,Finance,Motilal Oswal,0.702293991859734,0.026793508459771315,7,0.0,0.0,0.016988818408184423,6.0,2017-12-01
730,Healthcare,ICICI Securities Limited,0.5548667481083017,0.0026083281403013665,6,0.0,0.0,0.016988818408184423,6.0,2017-12-01
731,Healthcare,Karvy,0.0,0.0363963039014374,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
732,Healthcare,Motilal Oswal,-0.7069842718309935,-0.012176947026034867,3,0.0,0.0,0.016988818408184423,6.0,2017-12-01
733,Healthcare,Rudra Shares and Stock Brokers Ltd,0.0,0.0546218487394957,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
734,Manufacturing,Joindre Capital Services,0.0,0.0276375282592315,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
735,Real Estate,ICICI Securities Limited,0.0,-0.0123991634299373,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
736,Technology,CD Equisearch,0.0,-0.0194714131607335,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
737,Technology,Religare,0.0,0.0028382730200316,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
738,Telecommunications,Motilal Oswal,0.9999999999999999,-0.03962923459296635,2,0.0,0.0,0.016988818408184423,6.0,2017-12-01
739,Unknown,Geojit BNP Paribas,0.0,0.0567096774193549,1,0.0,0.0,0.016988818408184423,6.0,2017-12-01
740,Consumer Goods,Edelweiss,0.0,-0.0762585407994973,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
741,Consumer Goods,HDFC Securities,0.2357459116948096,-0.004632108509845668,3,0.0,0.0,0.013637797185832152,1.0,2018-01-01
742,Consumer Goods,Motilal Oswal,-0.3538993080132524,-0.015605866689976438,5,0.0,0.0,0.013637797185832152,1.0,2018-01-01
743,Energy,Dolat Capital,0.0,-0.0107991360691144,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
744,Energy,ICICI Securities Limited,0.0,-0.0501190791214607,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
745,Energy,JM Financial,0.0,-0.0071992110453648,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
746,Energy,Motilal Oswal,-0.9999999999999997,-0.039317383669885804,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
747,Energy,Reliance Securities,-0.9497117358628011,-0.04011503585154663,3,0.0,0.0,0.013637797185832152,1.0,2018-01-01
748,Finance,Axis Direct,-0.38751744288321605,-0.027789766075073108,16,0.0,0.0,0.013637797185832152,1.0,2018-01-01
749,Finance,Centrum Broking,0.0,-0.0152551648652344,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
750,Finance,Choice India,0.26655188464873864,-0.01847213134294162,6,0.0,0.0,0.013637797185832152,1.0,2018-01-01
751,Finance,Edelweiss,0.0,-0.0470982142857143,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
752,Finance,KRChoksey,-0.42149128371124034,-0.005422001747873138,8,0.0,0.0,0.013637797185832152,1.0,2018-01-01
753,Finance,Motilal Oswal,-0.44121422296908064,-0.010953177045124761,23,0.0,0.0,0.013637797185832152,1.0,2018-01-01
754,Healthcare,Axis Direct,1.0,-0.028449830599444302,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
755,Healthcare,Edelweiss,0.0,0.0067857142857142,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
756,Healthcare,ICICI Securities Limited,0.4546061594473528,-0.052647665430044836,6,0.0,0.0,0.013637797185832152,1.0,2018-01-01
757,Healthcare,IDBI Capital,-1.0,-0.09712491135442244,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
758,Healthcare,Motilal Oswal,-0.021869921811426912,-0.025184265830028304,6,0.0,0.0,0.013637797185832152,1.0,2018-01-01
759,Healthcare,Reliance Securities,0.0,-0.0214587737843552,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
760,Healthcare,Religare,0.0,-0.097140188456361,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
761,Manufacturing,Ashika Research,-1.0,0.010740054326644901,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
762,Technology,CD Equisearch,0.0,0.0887692307692308,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
763,Technology,Emkay,1.0,-0.012767235686666198,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
764,Technology,Geojit BNP Paribas,0.0,-0.0021771217712177,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
765,Technology,KRChoksey,0.0,0.0053846153846154,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
766,Telecommunications,Axis Direct,1.0,-0.010793158635472802,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
767,Telecommunications,ICICI Securities Limited,0.0,0.0099152542372881,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
768,Telecommunications,LKP Securities,0.0,0.0099152542372881,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
769,Telecommunications,Motilal Oswal,0.0,-0.0013245033112582,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
770,Transportation,Motilal Oswal,0.0,-0.0486317435496482,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
771,Unknown,Angel Broking,-1.0,-0.03959339693097825,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
772,Unknown,HDFC Securities,1.0,0.013637797185832152,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
773,Unknown,Motilal Oswal,-0.9548577790485874,-0.0015495269973981967,3,0.0,0.0,0.013637797185832152,1.0,2018-01-01
774,Unknown,Religare,0.9999999999999999,-0.0328950730540689,2,0.0,0.0,0.013637797185832152,1.0,2018-01-01
775,Utilities,ICICI Securities Limited,0.0,-0.0581858407079646,1,0.0,0.0,0.013637797185832152,1.0,2018-01-01
776,Agriculture,Axis Direct,0.0,-0.0037031537944225,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
777,Agriculture,ICICI Securities Limited,0.0,0.0369906542056074,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
778,Consumer Goods,Angel Broking,0.0,0.1325681969394543,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
779,Consumer Goods,Axis Direct,0.914404621793145,0.03444286396891673,4,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
780,Consumer Goods,Edelweiss,-1.0,-0.007024643366103051,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
781,Consumer Goods,Geojit BNP Paribas,0.0,-0.0104609929078013,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
782,Consumer Goods,HDFC Securities,1.0,0.04247809892546885,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
783,Consumer Goods,Karvy,0.0,0.0545502575617487,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
784,Consumer Goods,Motilal Oswal,-0.9999999999999999,0.00433380331562855,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
785,Energy,Edelweiss,0.0,0.0148433924017523,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
786,Energy,Emkay,0.0,0.0012226184411611,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
787,Energy,ICICI Securities Limited,0.18068391605615342,-0.004965007345225291,12,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
788,Energy,Karvy,0.9999999999999999,-0.011134996032832599,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
789,Energy,Motilal Oswal,0.9342303044650102,0.011185784905803279,5,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
790,Finance,Choice India,0.9566094805896377,-0.0032007446088811336,3,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
791,Finance,Edelweiss,-0.8607025740933636,0.017043565594345868,3,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
792,Finance,IDBI Capital,-0.28386199243409654,-0.01408159903440625,6,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
793,Finance,Joindre Capital Services,0.0,-0.0296376289896807,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
794,Finance,Motilal Oswal,-0.11677435475399031,-0.016548174623056692,13,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
795,Finance,SPA Research,0.0,-0.0606927232284715,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
796,Healthcare,Choice India,0.0,-0.0409316770186335,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
797,Healthcare,Chola Wealth Direct,0.0,0.0446417710740785,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
798,Healthcare,Edelweiss,-0.9360969255047058,-0.008143910205681767,3,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
799,Healthcare,ICICI Securities Limited,0.2587932122330882,0.015425221401904906,17,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
800,Healthcare,Karvy,0.819226261382955,0.0337482821380176,4,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
801,Healthcare,Motilal Oswal,-0.18451306165908293,0.005620734572696409,12,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
802,Healthcare,Reliance Securities,-0.09168801433821662,-0.013829088690387,7,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
803,Manufacturing,Choice India,0.0,0.0191271551724137,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
804,Manufacturing,Dolat Capital,-0.5621606111824211,-0.0326266673904715,6,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
805,Real Estate,HDFC Securities,0.0,-0.0187595368458844,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
806,Real Estate,ICICI Securities Limited,0.0,0.0108552631578947,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
807,Technology,Angel Broking,0.0,-0.0032430170519929,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
808,Technology,Choice India,0.0,0.0615131578947368,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
809,Technology,Emkay,0.722591299643892,-0.03913235449996134,6,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
810,Technology,Geojit BNP Paribas,1.0,-0.01036263774763575,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
811,Technology,KRChoksey,0.0,0.0016914749661705,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
812,Technology,Reliance Securities,0.0,0.112480298036968,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
813,Telecommunications,Axis Direct,0.0,-0.0329929802169751,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
814,Telecommunications,ICICI Securities Limited,1.0,-0.01586631806453095,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
815,Telecommunications,LKP Securities,0.0,0.0496173044925124,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
816,Telecommunications,Motilal Oswal,1.0,0.0136448591428079,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
817,Transportation,HDFC Securities,0.0,-0.0350432632880099,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
818,Unknown,Edelweiss,0.0,0.0363756613756613,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
819,Unknown,HDFC Securities,1.0,0.053419088766692796,2,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
820,Unknown,Motilal Oswal,0.0,-0.0114197530864197,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
821,Unknown,Reliance Securities,0.0,-0.0162962962962963,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
822,Unknown,Religare,0.40425968072496,-0.022779846802196097,3,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
823,Utilities,Axis Direct,0.0,0.0212821787647772,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
824,Utilities,HDFC Securities,0.0,0.0034313725490196,1,0.30000000000000004,0.0,0.03148649630795119,6.0,2018-02-01
825,Consumer Goods,Angel Broking,0.0,-0.0534065091027117,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
826,Consumer Goods,Motilal Oswal,0.0,-0.004854740061162,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
827,Energy,ICICI Securities Limited,-1.0,0.0370493395698493,2,0.0,0.0,0.005564905875966812,3.0,2018-03-01
828,Energy,Motilal Oswal,0.0,0.0575129533678756,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
829,Finance,Ashika Research,0.0,0.0022743719631966,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
830,Finance,Bonanza,0.0,0.0459647084008684,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
831,Finance,Centrum Broking,1.0,-0.0043403967934326,2,0.0,0.0,0.005564905875966812,3.0,2018-03-01
832,Finance,Choice India,0.9999999999999998,0.0052719128561824515,2,0.0,0.0,0.005564905875966812,3.0,2018-03-01
833,Finance,Edelweiss,1.0,0.00457486092319495,2,0.0,0.0,0.005564905875966812,3.0,2018-03-01
834,Finance,HDFC Securities,0.0,0.0038327526132404,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
835,Finance,JM Financial,0.0,0.0471637816245006,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
836,Healthcare,AUM Capital,0.0,0.0113541666666666,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
837,Healthcare,ICICI Securities Limited,-1.0,0.018841648234619403,2,0.0,0.0,0.005564905875966812,3.0,2018-03-01
838,Healthcare,KRChoksey,0.0,0.0233579556797764,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
839,Healthcare,Karvy,0.0,-0.0231809401159047,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
840,Healthcare,Motilal Oswal,0.24211913558336398,-0.015066116016581175,4,0.0,0.0,0.005564905875966812,3.0,2018-03-01
841,Manufacturing,Choice India,0.6381531878812376,0.006847943848523034,3,0.0,0.0,0.005564905875966812,3.0,2018-03-01
842,Manufacturing,Dolat Capital,0.0,0.0331785345717234,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
843,Technology,Choice India,0.0,-0.063085362590313,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
844,Technology,Geojit BNP Paribas,0.0,-0.0047871000251952,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
845,Unknown,HDFC Securities,0.0,0.0384914463452566,1,0.0,0.0,0.005564905875966812,3.0,2018-03-01
846,Consumer Goods,Angel Broking,0.0,0.1637795275590552,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
847,Consumer Goods,HDFC Securities,0.0,0.013723247835321,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
848,Energy,Edelweiss,0.0,0.0032557037184876,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
849,Energy,ICICI Securities Limited,-1.0,-0.03542749550635275,2,0.8,0.0,0.033554144432038836,3.0,2018-04-01
850,Energy,JM Financial,0.0,0.0160628019323671,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
851,Energy,Motilal Oswal,0.0,-0.0057610946079757,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
852,Finance,Centrum Broking,1.0,0.0077052242996684,2,0.8,0.0,0.033554144432038836,3.0,2018-04-01
853,Finance,Choice India,0.037369380695032435,0.0236988462845609,7,0.8,0.0,0.033554144432038836,3.0,2018-04-01
854,Finance,Edelweiss,0.7361891927258678,0.0065353310375608,3,0.8,0.0,0.033554144432038836,3.0,2018-04-01
855,Finance,IDBI Capital,-0.06577636707925615,0.0094031817794878,7,0.8,0.0,0.033554144432038836,3.0,2018-04-01
856,Finance,JM Financial,-0.811479817509698,0.015589680984775428,7,0.8,0.0,0.033554144432038836,3.0,2018-04-01
857,Healthcare,Emkay,1.0,0.08451438099208,2,0.8,0.0,0.033554144432038836,3.0,2018-04-01
858,Healthcare,ICICI Securities Limited,0.0,-0.0679347826086956,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
859,Healthcare,Motilal Oswal,0.7355137967960385,-0.0399262954777706,6,0.8,0.0,0.033554144432038836,3.0,2018-04-01
860,Manufacturing,AUM Capital,0.0,-0.0248062015503876,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
861,Manufacturing,Khambatta Securities,0.0,0.0190320826536161,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
862,Manufacturing,Kotak Securities,0.49958007864466875,0.03313699230713375,4,0.8,0.0,0.033554144432038836,3.0,2018-04-01
863,Manufacturing,Sharekhan,-1.0,0.0032459181023718493,2,0.8,0.0,0.033554144432038836,3.0,2018-04-01
864,Technology,Angel Broking,1.0,0.0084428280043681,2,0.8,0.0,0.033554144432038836,3.0,2018-04-01
865,Technology,Geojit BNP Paribas,0.0,-0.0112452830188679,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
866,Technology,KRChoksey,0.0,0.0168246042104068,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
867,Technology,Reliance Securities,-1.0,0.016297831152930948,2,0.8,0.0,0.033554144432038836,3.0,2018-04-01
868,Technology,Ventura,0.0,0.0251638520786489,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
869,Unknown,Centrum Broking,0.0,0.0298673907246238,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
870,Unknown,HDFC Securities,0.0,-0.001149067579537,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
871,Unknown,Motilal Oswal,0.0,0.0391052631578947,1,0.8,0.0,0.033554144432038836,3.0,2018-04-01
872,Agriculture,ICICI Securities Limited,0.0,0.0260226337448559,1,0.1,0.0,0.016484963032325564,3.0,2018-05-01
873,Consumer Goods,Angel Broking,-0.7932051684635341,-0.053651073052733866,3,0.1,0.0,0.016484963032325564,3.0,2018-05-01
874,Consumer Goods,Edelweiss,-0.9801274182660898,-0.0349026460200322,3,0.1,0.0,0.016484963032325564,3.0,2018-05-01
875,Consumer Goods,Geojit BNP Paribas,0.0,0.0162125197264597,1,0.1,0.0,0.016484963032325564,3.0,2018-05-01
876,Consumer Goods,HDFC Securities,-0.5250079898845306,-0.0009186665430889173,6,0.1,0.0,0.016484963032325564,3.0,2018-05-01
877,Consumer Goods,Karvy,-1.0,0.5156855843380591,2,0.1,0.0,0.016484963032325564,3.0,2018-05-01
878,Consumer Goods,Motilal Oswal,-0.11462080025720145,0.04600317923856505,9,0.1,0.0,0.016484963032325564,3.0,2018-05-01
879,Energy,Edelweiss,0.0,-0.057738135766324,1,0.1,0.0,0.016484963032325564,3.0,2018-05-01
880,Energy,Emkay,0.0,0.0587268128161889,1,0.1,0.0,0.016484963032325564,3.0,2018-05-01
