### iter_0_a_-1.0_b_-1.0 ###
                  Sector                              author  mean_performance  count      month
4875          Technology            ICICI Securities Limited          0.003558      8 2021-04-01
4876          Technology                      LKP Securities         -0.018239      1 2021-04-01
4877          Technology                       Motilal Oswal         -0.010337      3 2021-04-01
4878          Technology                 Prabhudas Lilladhar         -0.005348      2 2021-04-01
4879  Telecommunications                         Axis Direct          0.009659      1 2021-04-01
4880  Telecommunications            BOB Capital Markets Ltd.         -0.007556      1 2021-04-01
4881  Telecommunications            ICICI Securities Limited          0.009659      1 2021-04-01
4882  Telecommunications                        IDBI Capital         -0.009659      1 2021-04-01
4883  Telecommunications                      LKP Securities          0.007556      2 2021-04-01
4884  Telecommunications                       Motilal Oswal          0.007556      1 2021-04-01
4885      Transportation                       Motilal Oswal         -0.007371      1 2021-04-01
4886             Unknown                         Axis Direct         -0.000219      1 2021-04-01
4887             Unknown            BOB Capital Markets Ltd.          0.001914      2 2021-04-01
4888             Unknown                       CD Equisearch          0.015789      1 2021-04-01
4889             Unknown                           Edelweiss          0.002653      1 2021-04-01
4890             Unknown            ICICI Securities Limited         -0.005406      3 2021-04-01
4891             Unknown                       Motilal Oswal         -0.035917      1 2021-04-01
4892             Unknown                 Prabhudas Lilladhar          0.010965      2 2021-04-01
4893         Agriculture                         Axis Direct         -0.021834      1 2021-05-01
4894         Agriculture            ICICI Securities Limited         -0.021834      1 2021-05-01
4895      Consumer Goods                         Axis Direct         -0.026566      1 2021-05-01
4896      Consumer Goods                           Edelweiss          0.033652      2 2021-05-01
4897      Consumer Goods                  Geojit BNP Paribas         -0.002525      3 2021-05-01
4898      Consumer Goods            ICICI Securities Limited         -0.013118      7 2021-05-01
4899      Consumer Goods                        IDBI Capital         -0.013540      1 2021-05-01
4900      Consumer Goods                       Motilal Oswal         -0.005600      6 2021-05-01
4901              Energy                         Axis Direct          0.002905      5 2021-05-01
4902              Energy                           Edelweiss          0.000748      3 2021-05-01
4903              Energy                  Geojit BNP Paribas         -0.001230      5 2021-05-01
4904              Energy            ICICI Securities Limited          0.008447      9 2021-05-01
4905              Energy                        IDBI Capital         -0.005472      4 2021-05-01
4906              Energy                       Motilal Oswal         -0.008755      9 2021-05-01
4907              Energy                 Prabhudas Lilladhar         -0.021104      4 2021-05-01
4908             Finance                     Ashika Research         -0.027542      2 2021-05-01
4909             Finance                         Axis Direct         -0.012660     23 2021-05-01
4910             Finance            BOB Capital Markets Ltd.         -0.002765     14 2021-05-01
4911             Finance                 Chola Wealth Direct          0.005756      4 2021-05-01
4912             Finance                           Edelweiss         -0.010987      5 2021-05-01
4913             Finance                  Geojit BNP Paribas         -0.003818     13 2021-05-01
4914             Finance            ICICI Securities Limited         -0.003462     21 2021-05-01
4915             Finance                        IDBI Capital         -0.019826      5 2021-05-01
4916             Finance                      LKP Securities         -0.008855      4 2021-05-01
4917             Finance    Monarch Networth Capital Limited          0.005299      3 2021-05-01
4918             Finance                       Motilal Oswal          0.000283     24 2021-05-01
4919             Finance                 Prabhudas Lilladhar          0.005095     14 2021-05-01
4920          Healthcare                         Axis Direct          0.023771      5 2021-05-01
